id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
15727,1,4,1,3,0,1,1,10,26.0,9
15728,0,3,1,2,1,2,0,10,152.0,5
15729,0,4,1,4,0,1,1,10,124.0,4
15730,1,3,1,2,1,2,0,10,152.0,2
15731,0,5,1,3,0,1,1,10,26.0,6
15732,1,4,1,1,1,1,0,10,124.0,6
15733,1,4,1,4,0,1,1,10,124.0,1
15734,0,3,1,2,1,2,0,10,152.0,2
15735,1,3,1,3,1,2,0,10,152.0,7
15736,0,4,1,4,0,3,1,10,26.0,7
15737,1,4,1,3,0,1,1,10,152.0,0
15738,1,4,1,1,0,1,1,7,124.0,1
15739,1,3,1,4,1,2,0,10,152.0,5
15740,1,3,1,1,1,2,0,10,152.0,1
15741,0,5,1,4,1,1,0,10,124.0,4
15742,0,5,1,3,0,3,1,10,26.0,2
15743,0,5,1,2,1,1,0,10,26.0,9
15744,0,3,1,3,1,2,0,11,152.0,0
15745,0,4,1,2,0,3,1,10,124.0,7
15746,1,4,1,3,1,1,0,10,155.0,8
15747,0,5,1,1,0,1,1,10,154.0,1
15748,0,4,1,3,1,1,0,7,26.0,6
15749,1,3,1,3,1,2,0,10,152.0,1
15750,1,3,1,4,1,2,0,10,152.0,1
15751,0,4,1,1,0,1,1,10,124.0,8
15752,0,3,1,3,0,2,1,11,152.0,6
15753,1,4,1,3,0,3,1,7,157.0,8
15754,0,4,1,3,0,1,1,10,124.0,9
15755,0,4,1,3,1,1,0,9,60.0,6
15756,1,3,1,2,1,2,0,10,152.0,8
15757,0,3,1,3,0,2,0,7,160.0,9
15758,0,4,1,1,1,1,0,7,26.0,8
15759,1,5,1,1,1,1,0,10,124.0,7
15760,1,3,1,1,1,2,0,10,152.0,6
15761,0,5,1,3,0,1,1,10,26.0,4
15762,0,3,1,1,0,2,1,10,152.0,1
15763,1,3,1,4,1,2,0,10,152.0,9
15764,1,3,1,4,1,2,0,10,152.0,5
15765,0,4,1,3,0,1,1,10,122.0,3
15766,0,5,1,3,0,1,1,10,26.0,8
15767,0,4,1,2,0,1,1,10,26.0,5
15768,0,4,1,1,0,1,1,10,91.0,3
15769,0,4,1,4,0,1,1,10,124.0,2
15770,0,3,1,3,1,2,0,10,152.0,3
15771,1,4,1,3,0,1,1,10,26.0,6
15772,1,4,1,1,0,1,1,7,26.0,2
15773,0,4,1,4,1,1,0,7,124.0,7
15774,0,6,1,4,0,1,1,7,26.0,1
15775,0,3,1,2,0,1,1,7,124.0,5
15776,1,4,1,3,1,1,0,10,124.0,0
15777,1,5,1,3,1,1,1,10,26.0,9
15778,1,4,1,3,1,1,0,10,26.0,4
15779,0,3,1,2,1,2,0,10,26.0,7
15780,0,5,1,3,0,1,1,10,26.0,1
15781,1,3,1,1,1,2,0,9,152.0,6
15782,1,3,1,3,1,2,0,10,152.0,5
15783,0,4,1,3,0,1,1,10,124.0,1
15784,0,3,1,2,1,2,0,10,152.0,0
15785,1,4,1,4,0,3,1,10,26.0,8
15786,1,5,1,1,0,1,1,7,124.0,3
15787,1,4,1,1,1,1,0,11,26.0,3
15788,1,3,1,3,0,2,1,10,152.0,2
15789,0,3,1,1,1,2,0,10,160.0,9
15790,1,4,1,1,1,1,0,10,152.0,1
15791,0,3,1,4,1,2,0,7,152.0,8
15792,1,3,1,1,1,2,0,10,152.0,3
15793,1,3,1,3,1,2,0,10,152.0,7
15794,0,3,1,1,1,2,0,10,152.0,8
15795,1,3,1,3,0,2,0,9,152.0,1
15796,1,4,1,3,1,1,0,10,22.0,1
15797,0,5,1,3,0,1,1,7,124.0,2
15798,1,3,1,4,1,2,0,10,152.0,7
15799,0,6,1,4,0,1,1,10,26.0,5
15800,0,5,1,2,0,1,1,10,26.0,2
15801,0,5,1,4,1,1,0,10,124.0,1
15802,0,4,1,3,0,1,1,10,124.0,9
15803,1,6,1,4,1,1,0,10,124.0,3
15804,0,4,1,4,1,1,0,10,124.0,8
15805,1,3,1,4,0,1,1,7,124.0,8
15806,1,3,1,4,0,2,0,10,152.0,6
15807,0,4,1,3,0,1,1,10,124.0,8
15808,1,3,1,3,1,2,0,10,152.0,3
15809,0,4,1,4,0,1,1,10,26.0,9
15810,0,3,1,1,0,2,1,10,152.0,2
15811,0,4,1,4,0,1,1,10,124.0,2
15812,0,4,1,4,0,1,1,10,157.0,4
15813,1,3,1,4,1,2,0,10,152.0,0
15814,1,3,1,3,1,2,0,10,152.0,2
15815,0,4,1,3,0,1,1,10,122.0,3
15816,0,3,1,3,1,2,0,10,152.0,3
15817,0,5,1,3,0,1,1,10,13.0,3
15818,0,3,1,2,0,2,1,10,152.0,1
15819,1,3,1,4,1,2,0,10,152.0,7
15820,1,3,1,3,0,2,1,10,152.0,4
15821,1,5,1,4,0,1,1,7,160.0,3
15822,1,3,1,1,0,2,1,10,124.0,5
15823,1,3,1,2,1,2,0,10,152.0,4
15824,0,3,1,1,1,2,0,9,152.0,2
15825,0,5,1,4,1,1,0,10,160.0,0
15826,0,4,1,1,1,1,0,10,124.0,7
15827,0,5,1,3,0,1,1,10,124.0,8
15828,1,4,1,3,0,1,0,7,122.0,3
15829,0,3,1,4,0,2,1,7,160.0,6
15830,0,5,1,3,0,1,1,10,26.0,5
15831,0,3,1,3,0,2,1,10,152.0,8
15832,0,5,1,3,0,1,1,10,145.0,9
15833,0,3,1,3,0,1,1,7,124.0,5
15834,0,4,1,3,0,1,1,10,26.0,6
15835,0,3,1,4,1,1,0,7,152.0,4
15836,0,4,1,3,0,1,1,10,124.0,3
15837,0,6,1,4,0,1,1,10,124.0,7
15838,1,3,1,1,1,2,0,10,152.0,9
15839,1,3,1,2,1,2,0,10,152.0,1
15840,0,3,1,4,0,1,1,7,154.0,9
15841,0,3,1,4,0,2,1,10,160.0,5
15842,1,4,1,3,1,1,0,10,124.0,9
15843,0,3,1,1,1,2,0,10,160.0,1
15844,1,4,1,3,0,1,1,7,13.0,1
15845,0,4,1,4,0,1,1,10,124.0,4
15846,0,4,1,1,0,1,0,7,156.0,2
15847,0,3,1,1,1,2,0,10,26.0,4
15848,0,3,1,3,0,2,1,10,26.0,7
15849,0,5,1,4,0,1,0,10,26.0,8
15850,1,3,1,4,0,2,0,10,152.0,9
15851,0,5,1,4,1,1,0,10,124.0,1
15852,0,5,1,3,1,1,0,11,124.0,4
15853,1,4,1,1,0,1,1,7,156.0,9
15854,0,3,1,3,1,2,1,7,152.0,9
15855,1,3,1,3,0,1,1,7,157.0,8
15856,1,4,1,3,1,1,0,10,124.0,5
15857,1,3,1,1,1,2,0,10,152.0,0
15858,1,3,1,4,0,2,1,7,152.0,7
15859,0,4,1,3,1,1,0,10,122.0,9
15860,1,3,1,3,1,2,0,10,152.0,1
15861,1,4,1,3,0,1,1,11,26.0,7
15862,0,4,1,3,0,1,1,7,156.0,6
15863,0,5,1,3,0,1,1,10,26.0,7
15864,0,3,1,4,0,2,1,10,26.0,5
15865,0,5,1,4,1,1,0,10,124.0,4
15866,1,3,1,4,1,2,0,10,152.0,1
15867,1,3,1,4,1,2,0,10,152.0,7
15868,0,3,1,3,0,2,1,10,152.0,5
15869,0,3,1,3,1,2,0,10,152.0,1
15870,0,5,1,3,0,1,1,11,26.0,9
15871,0,4,1,1,1,1,0,10,26.0,3
15872,1,3,1,1,1,2,0,10,152.0,7
15873,0,3,1,1,1,2,0,10,152.0,6
15874,0,3,1,4,1,2,0,10,152.0,4
15875,1,3,1,1,1,2,0,7,152.0,8
15876,1,3,1,1,0,2,1,10,152.0,8
15877,0,5,1,1,1,1,0,10,124.0,5
15878,0,3,1,2,0,2,1,7,160.0,6
15879,0,4,1,1,0,1,1,10,124.0,4
15880,0,4,1,4,1,1,0,7,124.0,4
15881,0,4,1,4,0,1,1,7,160.0,8
15882,0,3,1,4,1,2,0,10,152.0,2
15883,0,4,1,3,0,1,1,10,157.0,4
15884,0,3,1,1,1,2,0,11,160.0,6
15885,1,3,1,1,1,2,0,10,152.0,5
15886,0,5,0,3,0,1,1,10,122.0,5
15887,1,3,1,2,0,2,1,10,152.0,7
15888,0,6,1,1,1,1,0,11,26.0,8
15889,0,5,1,4,0,1,1,7,122.0,6
15890,1,3,1,3,1,2,0,10,152.0,2
15891,0,5,1,3,0,1,1,10,150.0,4
15892,0,4,1,3,0,3,1,7,124.0,1
15893,1,3,1,3,1,2,0,10,152.0,0
15894,0,3,1,4,1,2,0,10,152.0,2
15895,0,3,1,3,1,2,0,10,152.0,3
15896,1,5,1,4,0,1,1,10,26.0,3
15897,0,3,1,2,1,2,0,9,152.0,7
15898,1,3,1,1,0,2,1,10,160.0,8
15899,1,3,1,1,0,2,0,7,1.0,8
15900,0,4,1,4,0,1,0,9,120.0,4
15901,0,4,1,4,1,1,0,10,26.0,4
15902,1,5,1,3,1,1,0,10,152.0,6
15903,1,4,1,2,0,3,1,10,26.0,6
15904,1,3,1,1,1,2,0,10,152.0,3
15905,0,4,1,4,1,1,0,10,26.0,6
15906,0,3,1,1,1,2,0,10,152.0,6
15907,0,3,1,3,1,2,0,9,152.0,7
15908,1,4,1,3,0,1,1,10,26.0,5
15909,0,4,1,3,0,1,1,10,124.0,3
15910,1,3,1,4,1,2,1,10,152.0,2
15911,1,3,1,4,0,2,1,7,154.0,3
15912,1,4,1,2,0,1,1,10,124.0,6
15913,0,4,1,2,0,1,1,10,26.0,6
15914,0,3,1,3,0,2,1,10,154.0,6
15915,1,3,1,4,0,2,1,10,152.0,8
15916,1,4,1,4,0,1,1,10,163.0,8
15917,1,3,1,3,1,2,0,10,152.0,0
15918,1,3,1,4,1,2,0,10,153.0,8
15919,1,4,1,3,0,1,1,7,157.0,5
15920,0,5,1,1,0,1,1,10,155.0,7
15921,1,4,1,3,0,1,1,10,26.0,1
15922,0,3,1,2,1,2,0,10,160.0,9
15923,0,3,1,3,0,1,1,10,124.0,3
15924,0,3,1,3,1,2,0,9,152.0,3
15925,0,5,1,3,1,1,0,10,152.0,6
15926,1,3,1,1,0,1,0,7,125.0,8
15927,0,3,1,4,0,2,1,10,160.0,3
15928,1,4,1,2,1,1,0,10,155.0,2
15929,0,5,1,1,1,1,0,10,25.0,3
15930,0,3,1,2,1,2,0,7,152.0,8
15931,0,3,1,4,1,2,0,10,152.0,1
15932,0,3,1,2,1,2,0,10,152.0,9
15933,1,3,1,4,1,2,0,10,152.0,1
15934,1,3,1,3,1,2,0,10,152.0,0
15935,1,3,1,4,1,1,1,7,156.0,5
15936,0,3,1,3,1,2,0,10,152.0,4
15937,1,3,1,4,1,2,0,10,152.0,8
15938,0,4,1,4,0,1,1,10,26.0,4
15939,1,6,1,3,1,1,0,10,122.0,3
15940,0,5,1,3,1,1,1,10,26.0,3
15941,0,4,1,3,0,1,1,10,124.0,8
15942,0,3,1,2,0,2,0,10,152.0,7
15943,0,4,1,4,1,1,0,10,124.0,5
15944,0,3,1,2,1,2,0,10,152.0,2
15945,1,5,1,3,0,1,1,10,26.0,0
15946,1,3,1,3,1,2,0,10,152.0,0
15947,0,3,1,2,1,2,0,10,152.0,2
15948,0,5,1,3,0,1,0,10,156.0,0
15949,1,4,1,3,1,1,1,10,26.0,3
15950,1,4,1,4,1,1,0,10,124.0,8
15951,0,3,1,2,0,2,1,9,152.0,0
15952,0,5,1,3,1,1,0,10,26.0,1
15953,1,5,1,1,1,1,0,7,26.0,7
15954,1,3,1,3,1,2,0,7,152.0,9
15955,1,3,1,4,0,2,1,10,160.0,6
15956,0,3,1,4,1,2,0,10,152.0,0
15957,0,5,1,3,0,3,1,10,26.0,9
15958,1,5,1,4,1,1,0,10,13.0,7
15959,1,5,1,3,0,1,1,10,122.0,4
15960,1,3,1,4,1,2,0,10,153.0,3
15961,1,4,1,1,0,1,1,10,26.0,0
15962,0,4,1,3,0,1,0,10,124.0,1
15963,1,3,1,3,1,2,0,10,152.0,6
15964,1,6,1,1,1,1,0,7,124.0,3
15965,1,3,1,4,1,2,0,9,152.0,2
15966,1,3,1,3,0,1,1,10,124.0,2
15967,1,4,1,3,0,1,1,10,26.0,8
15968,0,3,1,4,1,2,0,10,152.0,0
15969,0,4,1,3,1,1,0,11,26.0,0
15970,0,5,1,1,0,1,1,10,125.0,2
15971,1,3,1,4,1,2,0,10,152.0,6
15972,1,6,1,3,0,3,1,10,26.0,6
15973,0,5,1,3,0,3,1,10,124.0,6
15974,1,3,1,1,1,2,0,10,160.0,4
15975,0,3,1,3,1,2,0,10,152.0,6
15976,1,3,1,2,1,2,0,10,152.0,9
15977,1,5,1,3,1,1,0,7,26.0,4
15978,0,4,1,4,1,1,0,10,122.0,0
15979,1,5,1,4,1,1,0,10,26.0,5
15980,1,3,1,4,1,2,0,10,26.0,1
15981,0,4,1,3,0,1,1,9,124.0,3
15982,1,4,1,4,0,1,1,10,124.0,8
15983,1,3,1,3,1,2,0,10,152.0,9
15984,0,4,1,1,1,1,0,7,152.0,1
15985,0,3,1,1,1,2,0,10,152.0,7
15986,0,6,1,4,0,1,1,10,11.0,2
15987,1,3,1,4,1,2,0,10,152.0,6
15988,1,4,1,4,0,1,1,10,26.0,6
15989,0,4,1,3,0,1,1,10,124.0,1
15990,0,4,1,3,0,1,1,10,124.0,8
15991,0,5,1,1,0,1,0,9,124.0,9
15992,0,3,1,3,1,2,0,10,152.0,3
15993,0,5,1,3,0,1,1,10,26.0,3
15994,0,4,1,3,0,1,1,7,26.0,9
15995,0,4,1,4,1,1,0,7,124.0,8
15996,1,4,1,3,0,1,1,10,124.0,0
15997,1,3,1,2,0,2,0,10,152.0,9
15998,1,3,1,3,1,2,0,9,152.0,9
15999,1,3,1,4,1,2,0,10,152.0,5
16000,1,3,1,3,1,2,0,10,152.0,1
16001,1,3,1,3,1,1,0,10,26.0,5
16002,0,3,1,3,1,2,0,10,152.0,2
16003,0,5,1,4,0,1,1,10,124.0,2
16004,0,3,1,4,1,2,0,10,152.0,2
16005,1,3,1,3,1,2,0,7,152.0,8
16006,1,3,1,1,1,2,0,7,152.0,4
16007,0,3,1,3,0,2,1,7,26.0,6
16008,1,3,1,1,0,2,1,10,7.0,2
16009,0,5,1,3,1,1,0,10,26.0,8
16010,1,4,1,3,0,1,1,10,26.0,2
16011,1,3,1,3,1,2,0,10,152.0,9
16012,0,4,1,3,0,1,1,10,36.0,4
16013,1,3,1,2,1,2,0,10,152.0,6
16014,0,5,1,3,0,1,1,10,26.0,8
16015,1,3,1,3,1,1,0,7,124.0,5
16016,0,5,1,2,0,1,1,10,14.0,3
16017,0,5,1,3,1,1,0,10,26.0,9
16018,1,3,1,2,1,2,0,9,152.0,7
16019,0,3,1,4,1,2,0,10,160.0,4
16020,0,3,1,1,0,2,1,10,124.0,0
16021,0,5,1,4,1,1,0,10,152.0,6
16022,0,3,1,4,1,2,1,10,160.0,7
16023,0,4,1,3,0,1,1,10,124.0,3
16024,1,5,1,1,1,1,0,10,26.0,7
16025,1,4,1,4,0,1,1,10,124.0,5
16026,1,3,1,3,0,2,1,10,26.0,0
16027,0,3,1,3,1,2,0,10,152.0,5
16028,0,3,1,3,0,2,0,10,152.0,9
16029,0,3,1,4,1,2,0,7,152.0,6
16030,0,3,1,2,1,2,0,10,152.0,4
16031,0,3,1,4,0,2,1,10,152.0,7
16032,0,4,1,1,0,3,1,10,124.0,9
16033,0,3,1,4,1,2,0,11,152.0,8
16034,1,4,1,4,0,1,1,10,26.0,2
16035,0,5,0,1,0,1,1,10,30.0,9
16036,0,3,1,3,1,2,0,10,152.0,1
16037,1,6,1,3,0,1,0,10,26.0,8
16038,1,3,1,3,1,2,0,10,152.0,4
16039,0,4,1,4,0,3,1,7,26.0,3
16040,0,3,1,4,0,1,1,10,124.0,7
16041,1,3,1,1,1,2,0,10,152.0,5
16042,1,5,1,1,0,1,1,7,156.0,1
16043,1,3,1,4,1,2,0,10,152.0,8
16044,0,4,1,3,0,3,1,7,26.0,2
16045,0,5,1,4,1,1,0,10,8.0,7
16046,1,3,1,4,1,2,0,10,152.0,8
16047,1,3,1,2,0,2,1,10,152.0,9
16048,1,3,1,4,1,2,1,10,160.0,9
16049,1,3,1,4,1,2,0,10,152.0,5
16050,1,3,1,2,1,2,0,10,152.0,7
16051,0,4,1,1,1,1,1,7,124.0,3
16052,0,3,1,2,1,2,0,10,152.0,8
16053,0,3,1,3,0,1,1,10,26.0,0
16054,0,4,1,3,0,1,1,10,122.0,6
16055,0,5,1,1,1,1,0,10,71.0,9
16056,1,3,1,4,0,2,1,10,152.0,1
16057,0,3,1,3,1,2,0,10,152.0,1
16058,0,3,1,3,0,2,1,10,152.0,1
16059,1,3,1,4,1,2,0,10,160.0,8
16060,0,3,1,2,1,2,0,10,152.0,4
16061,0,5,1,2,0,1,1,7,26.0,7
16062,0,5,1,3,0,1,1,10,30.0,9
16063,0,4,1,3,1,1,0,10,124.0,6
16064,1,3,1,3,1,2,0,10,152.0,7
16065,0,3,1,1,0,1,1,10,124.0,3
16066,1,4,1,4,0,1,0,10,152.0,3
16067,1,3,1,1,1,2,0,10,152.0,6
16068,0,4,1,2,0,1,1,10,124.0,5
16069,1,3,1,4,0,2,1,10,152.0,3
16070,0,4,1,3,0,1,1,10,26.0,6
16071,1,3,1,4,1,2,0,10,152.0,2
16072,0,4,1,3,0,1,1,10,26.0,1
16073,0,3,1,4,1,2,0,10,152.0,2
16074,1,3,1,3,1,2,1,10,156.0,6
16075,0,5,1,2,0,1,1,7,124.0,1
16076,1,3,1,2,0,2,1,7,152.0,4
16077,0,3,1,4,1,2,0,10,152.0,9
16078,0,4,1,2,0,1,1,10,124.0,0
16079,0,3,1,1,1,2,0,10,152.0,4
16080,1,4,1,4,0,1,1,7,26.0,5
16081,0,4,1,3,0,1,1,10,124.0,2
16082,1,3,1,1,1,2,0,10,152.0,1
16083,0,5,1,3,1,1,0,10,26.0,7
16084,1,4,1,3,1,1,0,10,52.0,7
16085,1,3,1,2,1,2,0,10,152.0,3
16086,1,3,1,4,0,1,1,7,157.0,2
16087,0,3,1,4,0,2,1,7,152.0,7
16088,1,5,1,4,1,1,0,10,124.0,9
16089,1,3,1,3,1,2,0,10,152.0,5
16090,1,4,1,1,1,1,0,10,26.0,2
16091,0,4,1,3,0,1,1,11,26.0,8
16092,1,3,1,2,1,2,0,10,152.0,7
16093,0,5,1,3,0,1,1,10,26.0,0
16094,0,3,1,4,1,2,0,10,152.0,0
16095,0,3,1,4,0,2,1,7,160.0,3
16096,0,3,1,3,1,2,0,10,152.0,1
16097,0,6,1,4,0,3,1,10,124.0,8
16098,1,3,1,4,1,2,0,9,160.0,6
16099,1,6,1,3,0,1,1,10,26.0,5
16100,1,3,1,3,1,2,0,10,152.0,2
16101,0,3,1,3,1,2,0,7,152.0,8
16102,0,3,1,2,1,2,0,10,152.0,8
16103,1,4,1,4,0,1,1,10,31.0,2
16104,0,4,1,4,0,1,1,7,25.0,9
16105,1,4,1,4,0,1,1,10,31.0,7
16106,0,3,1,2,1,2,0,7,152.0,5
16107,1,4,1,3,1,1,0,10,52.0,1
16108,1,4,1,2,0,1,1,10,124.0,2
16109,1,3,1,2,1,2,0,10,152.0,6
16110,0,3,1,3,0,2,1,10,26.0,3
16111,0,5,1,3,0,1,1,10,124.0,7
16112,0,4,1,3,0,3,1,10,26.0,3
16113,0,4,1,4,1,1,0,10,11.0,4
16114,0,4,1,4,1,1,1,10,124.0,6
16115,0,6,1,3,0,1,1,10,26.0,6
16116,1,4,1,3,1,1,0,10,152.0,6
16117,1,3,1,4,1,2,0,10,160.0,7
16118,0,3,1,2,1,2,0,10,152.0,8
16119,1,3,1,1,1,2,0,11,152.0,5
16120,1,3,1,2,0,1,1,10,124.0,4
16121,0,3,1,4,1,2,0,10,152.0,3
16122,1,3,1,3,1,2,1,10,160.0,6
16123,0,3,1,1,1,2,0,10,152.0,5
16124,0,3,1,4,0,2,1,10,152.0,2
16125,1,3,1,1,1,2,1,10,151.0,8
16126,1,3,1,2,0,2,1,10,152.0,8
16127,1,3,1,2,1,2,0,7,160.0,5
16128,1,3,1,2,1,2,0,10,152.0,6
16129,1,5,1,1,0,1,1,7,157.0,9
16130,0,6,1,3,0,1,1,10,124.0,6
16131,1,3,1,4,1,2,1,10,152.0,8
16132,1,5,1,4,1,1,0,10,152.0,6
16133,0,4,1,2,0,1,1,10,124.0,9
16134,1,3,1,3,1,2,0,7,151.0,7
16135,0,3,1,4,1,2,0,10,152.0,7
16136,1,3,1,1,1,2,0,10,152.0,1
16137,1,3,1,3,1,2,0,7,152.0,4
16138,1,5,1,3,0,1,1,11,3.0,0
16139,1,5,1,1,0,1,1,7,160.0,3
16140,0,3,1,4,1,1,0,10,26.0,7
16141,0,4,1,4,0,1,1,7,26.0,9
16142,0,4,1,3,0,1,1,10,26.0,6
16143,0,3,1,1,1,2,0,10,160.0,3
16144,0,5,1,4,0,1,1,10,25.0,2
16145,0,5,1,3,0,1,0,10,29.0,5
16146,0,3,1,2,0,2,1,10,152.0,2
16147,1,3,1,1,1,2,0,10,152.0,7
16148,0,4,1,4,1,1,0,10,124.0,4
16149,1,6,1,3,0,1,1,10,26.0,1
16150,1,4,1,3,0,1,1,10,122.0,1
16151,0,3,1,2,1,2,0,10,152.0,5
16152,1,5,1,4,1,1,0,7,15.0,2
16153,1,4,1,3,0,1,1,10,124.0,3
16154,0,3,1,2,1,2,0,9,152.0,2
16155,0,3,1,3,0,2,1,9,152.0,4
16156,1,4,1,4,0,1,1,7,156.0,5
16157,1,5,0,3,0,3,1,10,147.0,1
16158,1,4,1,4,0,3,1,10,124.0,9
16159,1,4,1,1,0,1,1,7,124.0,0
16160,0,4,1,3,0,1,1,10,26.0,9
16161,0,3,1,3,1,2,0,10,152.0,8
16162,1,4,1,2,0,1,1,10,3.0,6
16163,0,4,1,1,1,1,0,10,124.0,8
16164,1,3,1,3,1,2,0,10,152.0,8
16165,0,3,1,3,0,1,1,7,124.0,9
16166,0,5,1,4,0,1,1,10,12.0,9
16167,0,5,1,4,0,1,0,9,152.0,2
16168,0,3,1,3,1,2,1,10,152.0,7
16169,1,4,1,4,1,1,1,10,157.0,8
16170,0,5,1,3,0,1,1,10,124.0,2
16171,0,4,1,3,0,1,1,10,26.0,4
16172,0,3,1,3,1,2,0,10,152.0,3
16173,0,3,1,4,1,2,0,10,152.0,6
16174,0,5,1,1,0,1,1,10,26.0,4
16175,1,4,1,3,0,1,1,10,124.0,8
16176,0,4,1,1,0,3,1,7,157.0,3
16177,0,3,1,4,0,1,1,7,124.0,6
16178,1,3,1,1,0,2,0,7,152.0,6
16179,0,5,1,3,0,1,1,10,124.0,7
16180,1,6,1,4,0,3,1,9,26.0,1
16181,1,4,1,3,0,1,1,10,13.0,6
16182,0,4,1,4,1,1,1,10,11.0,2
16183,1,3,1,1,0,2,1,7,152.0,7
16184,1,4,1,4,0,1,1,7,26.0,5
16185,0,5,1,3,0,1,1,10,26.0,4
16186,0,3,1,4,0,2,1,10,152.0,0
16187,1,3,1,4,1,1,0,10,124.0,5
16188,0,6,1,4,1,1,1,10,26.0,9
16189,0,3,1,2,1,2,0,7,160.0,6
16190,1,3,1,3,1,2,0,10,152.0,9
16191,1,4,1,3,0,1,1,10,26.0,6
16192,0,6,1,4,1,1,0,10,124.0,6
16193,0,5,1,2,0,1,1,7,26.0,6
16194,1,4,1,3,0,1,1,10,26.0,3
16195,0,3,1,4,1,2,0,10,152.0,1
16196,1,3,1,3,0,2,1,10,26.0,8
16197,0,3,1,3,0,1,1,7,26.0,7
16198,1,4,1,3,0,1,1,7,9.0,5
16199,1,3,1,4,0,2,0,10,152.0,9
16200,0,3,1,2,1,2,0,10,152.0,9
16201,0,3,1,4,0,2,0,10,152.0,5
16202,0,3,1,3,0,1,1,10,154.0,0
16203,1,4,1,3,1,1,0,10,26.0,2
16204,1,3,1,2,0,2,1,10,152.0,6
16205,1,3,1,3,0,2,1,10,154.0,1
16206,1,5,1,3,1,1,0,10,152.0,8
16207,0,3,1,2,0,2,1,7,152.0,4
16208,0,5,1,3,0,3,1,10,154.0,5
16209,0,5,1,3,0,1,1,7,152.0,1
16210,1,3,1,2,0,2,0,10,152.0,9
16211,0,5,1,3,0,1,1,10,124.0,1
16212,0,3,1,3,0,1,1,10,26.0,5
16213,0,4,1,4,0,3,1,7,157.0,6
16214,1,5,1,3,0,1,1,10,124.0,4
16215,0,5,1,4,1,1,0,10,124.0,8
16216,0,4,1,3,0,1,1,10,26.0,4
16217,0,5,1,2,1,1,1,10,26.0,6
16218,1,3,1,4,1,2,0,10,152.0,6
16219,1,3,1,1,1,2,0,10,160.0,7
16220,0,3,1,3,1,2,0,10,152.0,3
16221,0,4,1,3,0,1,1,7,124.0,4
16222,1,3,1,3,1,2,0,10,152.0,9
16223,1,3,1,4,1,2,0,10,152.0,1
16224,0,4,1,1,0,1,1,10,26.0,1
16225,1,4,1,3,0,3,1,10,26.0,9
16226,0,6,1,3,0,3,1,10,124.0,9
16227,1,4,1,3,0,1,1,10,26.0,2
16228,0,3,1,4,1,2,0,10,152.0,7
16229,1,6,1,3,0,1,1,10,122.0,7
16230,0,5,1,4,0,1,1,10,11.0,4
16231,0,3,1,4,1,2,0,10,152.0,8
16232,0,3,1,4,0,2,1,10,152.0,6
16233,0,3,1,3,0,2,0,7,160.0,6
16234,0,3,1,2,1,2,0,10,152.0,2
16235,0,5,1,3,1,1,0,10,26.0,2
16236,1,5,1,1,1,1,0,10,152.0,5
16237,0,3,1,4,1,2,0,10,152.0,9
16238,0,4,1,3,0,1,1,10,124.0,7
16239,1,3,1,1,1,2,0,10,152.0,6
16240,0,4,1,3,1,1,0,10,124.0,3
16241,0,3,1,2,1,2,0,10,151.0,5
16242,1,6,0,4,0,1,1,9,124.0,5
16243,1,3,1,1,0,2,1,7,152.0,7
16244,1,4,1,4,1,1,0,10,152.0,5
16245,0,5,1,1,1,1,0,7,26.0,2
16246,0,3,1,4,0,2,1,10,152.0,5
16247,1,3,1,3,1,2,0,10,152.0,5
16248,0,4,1,3,0,1,1,10,124.0,4
16249,0,4,1,1,0,1,1,10,26.0,1
16250,0,5,1,2,0,3,1,10,14.0,8
16251,0,5,1,3,0,1,1,10,124.0,1
16252,0,5,1,3,0,1,1,10,124.0,3
16253,0,4,1,3,0,3,1,10,26.0,4
16254,1,3,1,2,1,2,0,10,152.0,9
16255,1,4,1,3,0,1,1,10,124.0,3
16256,1,3,1,2,1,2,0,7,152.0,7
16257,0,5,1,3,0,3,1,10,124.0,8
16258,0,4,1,1,1,1,0,10,26.0,0
16259,1,3,1,3,0,2,0,10,152.0,5
16260,1,3,1,4,1,1,0,7,26.0,2
16261,0,4,1,3,0,1,1,10,26.0,5
16262,1,4,1,4,0,1,1,10,26.0,4
16263,0,3,1,4,1,2,0,10,160.0,5
16264,1,3,1,4,0,1,1,10,154.0,4
16265,0,5,1,4,0,1,1,7,26.0,3
16266,1,3,1,3,1,2,0,10,152.0,0
16267,1,3,1,1,1,2,0,10,26.0,7
16268,0,4,1,2,1,1,0,10,26.0,5
16269,1,3,1,3,0,2,1,10,152.0,9
16270,0,5,1,3,0,1,1,10,26.0,6
16271,0,4,1,4,0,1,1,10,124.0,9
16272,0,5,1,1,1,1,0,9,26.0,4
16273,0,3,1,1,1,2,0,10,152.0,5
16274,0,6,1,4,0,1,1,10,124.0,5
16275,0,4,1,3,0,1,1,10,147.0,9
16276,1,3,1,2,0,2,1,10,152.0,0
16277,0,3,1,3,0,2,1,7,163.0,7
16278,1,4,1,3,0,1,1,10,124.0,9
16279,1,3,1,4,0,2,1,10,156.0,9
16280,0,4,1,4,0,1,1,10,124.0,3
16281,1,3,1,4,0,2,0,10,160.0,2
16282,1,3,1,2,0,2,1,10,152.0,7
16283,1,5,1,1,1,1,0,7,124.0,4
