id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
33333,0,3,1,2,1,2,0,7,151.0,9,0
33334,0,5,1,3,0,1,1,10,26.0,7,0
33335,0,3,1,1,1,2,0,10,152.0,3,0
33336,0,3,1,3,0,2,0,10,152.0,7,0
33337,1,6,1,3,0,1,1,10,26.0,0,0
33338,1,3,1,3,0,2,0,10,152.0,5,0
33339,1,4,1,3,0,1,1,10,26.0,4,0
33340,0,5,0,3,0,1,1,10,124.0,7,0
33341,0,3,1,1,1,2,0,11,152.0,5,0
33342,1,3,1,3,1,1,0,10,124.0,4,0
33343,0,3,1,3,0,1,1,7,156.0,5,1
33344,0,3,1,1,0,2,1,10,152.0,5,0
33345,0,3,1,1,1,2,0,10,152.0,5,0
33346,0,3,1,2,0,2,1,10,152.0,4,0
33347,0,3,1,4,1,2,0,10,160.0,0,0
33348,1,3,1,4,1,2,0,9,152.0,9,0
33349,0,3,1,4,1,2,0,10,152.0,8,0
33350,0,3,1,3,1,2,0,10,152.0,3,0
33351,1,3,1,4,1,2,0,10,152.0,3,0
33352,0,3,1,3,1,2,0,10,152.0,4,0
33353,1,3,1,4,0,2,1,10,152.0,8,0
33354,0,5,1,1,0,1,1,10,124.0,5,1
33355,0,5,1,4,1,1,0,10,26.0,2,0
33356,1,5,1,3,1,1,0,10,124.0,7,0
33357,1,3,1,4,0,2,1,10,152.0,5,0
33358,0,5,1,4,0,1,1,10,124.0,8,1
33359,0,5,1,3,1,1,0,11,152.0,6,0
33360,1,3,1,2,1,2,0,10,152.0,4,0
33361,0,5,1,3,1,1,0,10,102.0,9,0
33362,0,5,1,3,0,1,1,10,26.0,5,1
33363,1,3,1,1,1,2,0,10,152.0,8,0
33364,1,3,1,4,1,2,0,10,26.0,4,0
33365,0,4,1,3,0,1,1,10,124.0,4,0
33366,1,3,1,3,1,2,0,10,152.0,9,0
33367,0,4,1,3,0,3,1,10,26.0,9,1
33368,1,3,1,3,1,2,0,10,152.0,5,0
33369,0,4,1,4,0,1,1,9,154.0,2,1
33370,1,3,1,3,1,1,0,10,120.0,3,0
33371,0,3,1,4,0,2,1,10,160.0,3,0
33372,1,3,1,4,1,2,0,10,152.0,6,0
33373,0,3,1,4,1,2,0,10,152.0,4,0
33374,1,4,1,1,0,1,1,10,19.0,7,0
33375,1,5,1,3,0,1,1,7,26.0,1,1
33376,0,4,1,4,0,1,1,7,124.0,3,0
33377,1,3,1,4,1,2,0,10,152.0,5,0
33378,0,3,1,4,0,2,1,10,152.0,0,0
33379,0,6,1,3,1,1,0,10,13.0,4,0
33380,0,4,1,3,0,1,1,10,26.0,8,0
33381,1,4,1,3,0,1,1,10,124.0,5,0
33382,1,3,1,3,1,2,0,10,152.0,8,0
33383,1,4,1,2,1,1,0,7,26.0,8,0
33384,1,3,1,1,1,2,0,10,152.0,2,0
33385,1,3,1,3,1,2,0,7,152.0,1,0
33386,0,3,1,4,0,2,1,10,152.0,1,0
33387,1,3,1,2,1,2,0,10,152.0,1,0
33388,0,3,1,1,0,2,1,10,152.0,4,0
33389,1,4,1,3,0,1,1,10,26.0,0,0
33390,0,3,1,3,1,2,0,10,152.0,8,0
33391,0,4,1,3,0,1,1,10,26.0,5,0
33392,0,4,1,3,0,1,1,10,26.0,0,1
33393,1,3,1,1,1,2,0,11,152.0,1,0
33394,1,3,1,2,1,2,0,9,152.0,7,0
33395,1,4,1,3,0,1,1,10,25.0,2,0
33396,0,5,1,3,0,1,1,10,124.0,5,0
33397,0,4,1,4,0,1,1,7,15.0,2,0
33398,0,3,1,1,1,2,0,9,152.0,3,0
33399,1,3,1,1,1,2,0,10,160.0,3,0
33400,1,3,1,4,1,2,1,7,160.0,6,0
33401,0,6,1,3,0,1,1,10,26.0,4,0
33402,0,3,1,2,1,2,0,7,160.0,3,0
33403,1,3,1,1,1,2,0,10,152.0,0,0
33404,0,3,1,2,1,2,0,10,160.0,8,0
33405,0,3,1,4,0,2,1,10,152.0,3,0
33406,0,5,1,4,0,3,1,7,124.0,8,0
33407,0,3,1,4,1,2,0,10,151.0,2,0
33408,0,3,1,4,1,2,0,10,160.0,5,0
33409,0,3,1,3,1,2,0,10,152.0,1,0
33410,0,4,1,3,0,3,1,10,122.0,3,1
33411,0,4,1,3,0,1,1,10,25.0,3,1
33412,1,5,1,3,0,1,1,10,124.0,4,1
33413,0,5,1,1,0,1,1,7,8.0,2,1
33414,0,4,1,1,0,1,1,10,26.0,7,1
33415,0,3,1,3,0,2,0,7,160.0,8,0
33416,0,5,1,1,1,1,0,10,124.0,3,0
33417,0,3,1,3,1,2,0,10,152.0,2,0
33418,0,4,1,3,0,1,1,11,55.0,9,0
33419,1,4,1,3,1,1,0,10,124.0,2,0
33420,0,5,1,3,0,1,1,10,124.0,8,0
33421,1,3,1,4,1,2,0,10,152.0,7,0
33422,0,3,1,2,1,2,0,10,26.0,4,0
33423,0,3,1,2,0,1,1,10,14.0,7,0
33424,1,4,1,3,1,1,0,7,152.0,1,0
33425,0,3,1,4,1,2,0,10,152.0,2,0
33426,0,5,1,3,0,1,1,10,26.0,1,0
33427,1,3,1,4,1,2,1,10,152.0,1,1
33428,0,5,1,1,0,1,1,10,26.0,3,0
33429,1,6,1,4,0,1,1,11,26.0,9,0
33430,0,3,1,4,1,2,0,10,152.0,7,0
33431,1,4,1,2,1,1,0,10,152.0,2,0
33432,0,5,1,3,1,1,0,7,122.0,7,0
33433,0,4,1,4,0,3,1,10,26.0,3,1
33434,0,3,1,4,1,2,0,7,152.0,1,0
33435,0,3,1,2,0,1,1,10,155.0,6,0
33436,1,5,1,3,0,1,1,10,26.0,0,0
33437,1,3,1,3,1,2,0,10,160.0,1,0
33438,0,3,1,3,0,1,1,10,152.0,5,0
33439,1,3,1,3,0,2,1,10,124.0,0,1
33440,0,5,1,4,0,1,1,10,26.0,4,0
33441,1,5,1,2,1,1,0,10,152.0,9,0
33442,0,3,1,2,1,2,0,9,160.0,4,0
33443,1,3,1,2,1,2,0,10,160.0,4,0
33444,0,4,1,1,1,1,0,10,124.0,1,0
33445,0,4,1,4,0,1,1,10,26.0,8,0
33446,0,5,1,1,0,1,1,10,124.0,4,0
33447,0,5,1,3,1,1,0,10,26.0,3,0
33448,0,3,1,2,1,2,1,7,152.0,4,0
33449,0,3,1,4,0,2,1,10,152.0,0,0
33450,0,4,1,3,0,1,1,10,124.0,1,1
33451,1,4,1,3,0,1,1,10,26.0,5,0
33452,0,5,1,3,0,1,1,10,124.0,7,1
33453,0,4,1,1,0,3,1,10,124.0,8,1
33454,0,4,1,3,0,1,1,10,26.0,5,0
33455,1,3,1,4,1,2,0,10,160.0,3,0
33456,0,4,1,3,0,1,1,10,124.0,1,1
33457,0,3,1,1,1,2,0,7,152.0,3,0
33458,0,5,1,3,0,1,1,7,26.0,3,1
33459,1,3,1,3,0,2,1,10,26.0,5,0
33460,0,3,1,4,1,2,0,10,152.0,9,0
33461,0,5,1,3,1,1,0,7,26.0,2,0
33462,1,5,1,4,0,1,1,10,26.0,8,0
33463,0,3,1,4,1,2,0,10,160.0,5,0
33464,1,4,1,4,0,1,1,10,124.0,5,1
33465,1,3,1,4,0,2,0,10,152.0,1,0
33466,1,3,1,4,1,2,0,10,160.0,4,0
33467,0,5,1,3,1,1,0,10,26.0,0,0
33468,1,3,1,3,1,2,0,10,152.0,9,0
33469,0,3,1,2,1,2,1,10,152.0,4,0
33470,0,3,1,4,0,2,1,10,124.0,4,0
33471,1,4,1,3,0,1,1,10,26.0,2,1
33472,1,3,1,1,1,2,0,9,152.0,2,0
33473,0,3,1,1,1,2,0,10,152.0,2,0
33474,0,4,1,3,0,1,1,10,26.0,4,1
33475,0,3,1,1,0,1,1,10,26.0,6,1
33476,0,4,1,3,0,1,0,10,124.0,6,0
33477,0,3,1,1,1,2,0,10,152.0,8,0
33478,1,3,1,2,1,2,0,10,152.0,2,0
33479,0,3,1,4,0,2,1,7,124.0,8,1
33480,0,4,1,2,1,1,0,7,30.0,6,0
33481,1,3,1,4,1,2,0,10,152.0,5,0
33482,0,3,1,4,1,2,0,10,152.0,7,0
33483,1,3,1,1,0,2,0,10,152.0,9,0
33484,0,3,1,3,1,1,0,10,124.0,2,0
33485,1,5,1,3,1,1,0,10,122.0,8,0
33486,0,3,1,2,0,2,1,9,152.0,1,0
33487,1,4,1,1,0,1,1,10,26.0,9,1
33488,0,3,1,3,1,2,0,10,152.0,9,0
33489,1,3,1,3,0,1,1,11,26.0,6,1
33490,0,3,1,4,1,1,0,10,153.0,9,0
33491,0,5,1,2,1,1,0,10,26.0,6,0
33492,0,3,1,1,1,2,0,10,151.0,3,0
33493,0,3,1,4,0,1,1,10,124.0,6,1
33494,1,4,1,3,0,1,1,10,124.0,4,0
33495,0,4,1,3,0,1,1,10,124.0,0,1
33496,0,4,1,3,1,1,0,10,26.0,4,0
33497,0,4,1,3,0,1,1,10,124.0,3,1
33498,0,3,1,2,1,2,0,10,152.0,3,0
33499,1,3,1,4,0,2,0,11,152.0,0,0
33500,0,5,1,4,0,1,1,10,26.0,7,0
33501,1,4,1,3,0,3,1,10,26.0,6,0
33502,0,4,1,3,1,1,0,10,26.0,9,0
33503,0,3,1,2,1,2,0,10,152.0,6,0
33504,0,3,1,4,1,2,0,10,152.0,7,0
33505,1,3,1,4,1,2,0,10,152.0,5,0
33506,0,3,1,4,1,2,0,10,152.0,8,0
33507,0,3,1,1,0,2,1,10,26.0,5,1
33508,1,6,1,3,0,1,1,10,122.0,5,0
33509,0,3,1,4,1,2,0,10,152.0,4,0
33510,1,5,1,4,1,1,0,10,124.0,3,0
33511,1,3,1,3,1,2,0,10,152.0,4,0
33512,1,3,1,2,1,2,1,7,163.0,4,0
33513,1,5,1,4,0,1,1,10,124.0,4,0
33514,1,4,1,4,0,1,1,10,26.0,6,1
33515,0,4,1,1,0,1,1,10,124.0,1,1
33516,1,3,1,4,1,2,0,10,152.0,9,0
33517,0,3,1,4,0,2,1,10,152.0,7,0
33518,1,3,1,4,0,2,0,10,160.0,4,0
33519,0,3,1,1,1,2,0,10,152.0,9,0
33520,1,4,1,1,0,1,1,7,124.0,6,1
33521,0,3,1,4,1,2,0,10,152.0,9,0
33522,0,4,1,1,1,1,0,10,29.0,8,0
33523,1,4,1,3,0,1,1,10,26.0,5,1
33524,1,3,1,3,0,2,1,10,160.0,0,0
33525,0,3,1,3,0,2,1,10,124.0,7,0
33526,0,4,1,2,0,1,1,7,152.0,5,0
33527,0,5,1,2,1,1,0,10,124.0,6,0
33528,0,4,1,1,1,1,0,7,8.0,6,0
33529,1,3,1,2,1,2,0,10,152.0,8,0
33530,1,6,1,1,0,1,1,10,26.0,9,0
33531,1,3,1,2,1,1,0,7,124.0,3,0
33532,0,5,1,3,0,1,1,10,124.0,9,0
33533,0,4,1,3,0,1,1,10,26.0,1,0
33534,0,5,1,3,1,1,0,10,26.0,0,0
33535,1,3,1,3,0,1,1,10,152.0,9,0
33536,1,4,1,3,1,1,0,10,152.0,9,0
33537,0,3,1,4,1,2,0,10,152.0,8,0
33538,1,4,1,4,0,1,0,10,31.0,2,1
33539,0,5,1,4,1,1,1,7,156.0,1,0
33540,1,3,1,4,1,2,0,10,152.0,1,0
33541,0,3,1,4,0,2,1,7,124.0,3,0
33542,0,5,1,3,0,1,1,10,55.0,3,0
33543,1,3,1,4,0,1,1,10,124.0,7,0
33544,0,4,1,3,0,1,1,10,163.0,8,1
33545,1,4,1,3,1,1,0,10,124.0,6,0
33546,1,6,1,4,1,1,0,9,26.0,2,0
33547,1,4,1,3,0,1,1,10,26.0,7,1
33548,1,3,1,1,1,2,0,10,152.0,2,0
33549,1,3,1,3,1,2,0,9,152.0,0,0
33550,0,3,1,4,1,2,0,10,160.0,7,0
33551,0,4,1,3,0,1,1,10,124.0,3,0
33552,1,3,1,1,1,2,0,10,160.0,2,0
33553,1,6,1,1,0,1,1,7,124.0,3,0
33554,0,5,1,3,1,1,0,7,26.0,2,0
33555,0,3,1,4,0,2,0,10,152.0,6,0
33556,1,4,1,4,1,1,0,10,109.0,7,0
33557,1,5,1,1,0,1,1,10,124.0,2,0
33558,1,3,1,3,1,2,0,10,152.0,3,0
33559,0,3,1,2,1,2,0,10,160.0,0,0
33560,1,3,1,4,0,2,0,10,152.0,9,0
33561,1,3,1,4,1,2,0,10,152.0,5,0
33562,0,3,1,4,1,2,0,9,26.0,9,0
33563,0,3,1,4,1,2,0,10,152.0,9,0
33564,0,5,1,2,0,1,1,7,26.0,4,0
33565,0,3,1,2,0,2,1,10,152.0,9,0
33566,1,3,1,3,1,2,0,10,152.0,4,0
33567,0,3,1,3,1,2,0,10,152.0,8,0
33568,1,5,1,1,0,1,1,10,26.0,6,0
33569,1,4,1,3,1,1,0,10,60.0,1,0
33570,0,5,1,3,0,1,1,10,152.0,4,0
33571,1,3,1,1,0,2,1,10,152.0,8,0
33572,1,3,1,4,1,2,0,10,152.0,9,0
33573,0,4,1,1,1,1,0,10,124.0,0,0
33574,0,6,1,3,1,1,0,10,124.0,5,0
33575,0,3,1,3,1,2,0,11,152.0,7,0
33576,0,5,1,3,1,1,0,10,124.0,1,0
33577,0,5,1,2,1,1,0,7,124.0,0,0
33578,0,3,1,2,1,2,0,9,26.0,2,0
33579,0,3,1,4,1,2,0,10,152.0,3,0
33580,0,4,1,3,0,1,1,10,26.0,4,0
33581,1,3,1,3,1,2,0,10,152.0,3,0
33582,0,3,1,2,1,2,0,10,152.0,4,0
33583,1,5,1,3,0,1,1,10,26.0,5,0
33584,0,3,1,2,1,2,0,10,152.0,3,0
33585,0,3,1,1,1,2,0,10,152.0,4,0
33586,0,5,1,4,1,1,0,10,113.0,6,0
33587,0,5,1,3,0,1,1,10,152.0,3,0
33588,1,3,1,1,1,2,0,10,160.0,1,0
33589,0,3,1,3,1,2,0,10,152.0,5,0
33590,1,5,1,3,0,1,1,10,157.0,9,1
33591,0,4,1,4,0,1,1,11,124.0,3,0
33592,0,5,1,2,0,3,1,10,124.0,1,0
33593,0,3,1,4,1,2,0,10,152.0,8,0
33594,1,3,1,2,1,2,0,10,152.0,2,0
33595,0,3,1,4,1,2,0,10,160.0,7,0
33596,1,4,1,1,0,1,1,9,26.0,6,1
33597,1,3,1,3,0,2,1,10,24.0,6,1
33598,0,3,1,3,0,2,1,7,158.0,8,0
33599,1,4,1,4,0,3,1,10,26.0,9,0
33600,1,3,1,1,1,2,0,10,152.0,6,0
33601,1,3,1,2,1,2,0,9,152.0,5,0
33602,1,3,1,4,1,2,0,10,152.0,6,0
33603,1,4,1,1,0,1,1,10,26.0,8,1
33604,0,5,1,3,0,1,1,10,124.0,4,1
33605,1,3,1,4,1,2,0,10,152.0,1,0
33606,0,3,1,4,0,2,1,10,124.0,0,1
33607,0,3,1,2,1,2,0,10,152.0,6,0
33608,0,4,1,3,0,1,1,10,26.0,7,0
33609,0,4,1,4,1,1,0,10,26.0,4,0
33610,1,4,1,3,0,1,1,10,124.0,5,0
33611,1,3,1,4,1,2,0,10,152.0,3,0
33612,1,3,1,2,1,2,0,10,160.0,0,0
33613,0,5,1,3,0,1,1,10,26.0,8,0
33614,0,4,1,4,1,1,0,7,152.0,5,0
33615,0,3,1,4,1,2,0,10,160.0,1,0
33616,0,4,1,3,0,1,0,10,124.0,4,0
33617,0,3,1,4,1,2,1,7,156.0,0,0
33618,1,3,1,3,0,1,1,10,124.0,9,1
33619,0,4,1,4,0,1,1,10,26.0,5,0
33620,0,4,1,1,1,1,0,7,154.0,8,0
33621,0,5,1,2,1,1,0,7,14.0,5,0
33622,0,5,1,4,0,1,1,10,26.0,8,0
33623,1,5,1,2,1,1,0,10,26.0,4,0
33624,1,3,1,1,0,1,1,7,157.0,3,1
33625,0,3,1,1,1,1,0,10,124.0,6,0
33626,0,4,1,3,0,1,1,10,26.0,7,1
33627,0,5,1,3,0,1,1,11,124.0,6,0
33628,0,3,1,4,0,1,0,10,26.0,9,0
33629,1,4,1,4,1,1,0,10,124.0,6,0
33630,0,3,1,3,1,2,0,10,152.0,9,0
33631,0,4,1,4,0,1,1,10,26.0,7,1
33632,0,3,1,3,0,2,1,10,26.0,9,1
33633,1,3,1,4,0,2,1,10,152.0,5,0
33634,1,4,1,3,0,3,1,10,26.0,4,1
33635,1,3,1,4,1,2,0,9,152.0,1,0
33636,1,3,1,3,1,2,0,10,152.0,6,0
33637,1,3,1,4,0,2,1,10,152.0,0,0
33638,1,3,1,4,0,2,1,9,124.0,6,0
33639,0,4,1,4,1,1,0,7,124.0,0,0
33640,0,3,1,4,1,2,0,10,124.0,1,0
33641,1,3,1,1,0,2,1,10,26.0,3,1
33642,1,3,1,4,1,2,0,9,152.0,0,0
33643,0,5,1,4,1,1,0,10,26.0,0,0
33644,1,4,1,3,0,1,1,10,124.0,0,0
33645,0,4,1,2,0,1,1,10,124.0,6,0
33646,1,3,1,2,0,2,0,10,160.0,3,0
33647,0,4,1,3,0,1,1,10,26.0,7,0
33648,0,4,1,1,1,1,0,10,152.0,3,0
33649,0,3,1,3,1,2,0,10,152.0,1,0
33650,1,6,1,1,0,1,1,10,26.0,9,0
33651,0,3,1,1,1,2,0,10,152.0,5,0
33652,1,3,1,4,1,2,0,7,152.0,1,0
33653,0,3,1,3,0,2,1,10,152.0,8,0
33654,0,3,1,3,0,1,1,10,122.0,7,0
33655,1,5,1,3,0,1,1,7,26.0,8,1
33656,0,4,1,3,1,1,0,10,124.0,6,0
33657,0,5,1,2,0,1,1,7,26.0,0,1
33658,0,3,1,4,1,2,0,7,163.0,3,0
33659,0,4,1,3,0,3,1,10,124.0,5,1
33660,0,5,1,1,0,1,1,10,124.0,1,0
33661,1,3,1,3,1,2,0,10,160.0,2,0
33662,0,4,1,1,0,1,1,10,7.0,5,1
33663,0,3,1,1,1,2,0,7,160.0,5,0
33664,1,3,1,3,0,2,0,7,152.0,6,0
33665,0,3,1,3,0,3,1,7,124.0,8,0
33666,1,3,1,1,1,2,0,10,152.0,8,0
33667,0,3,1,1,1,2,0,7,160.0,7,0
33668,0,3,1,4,1,2,0,10,152.0,8,0
33669,0,4,1,3,0,3,1,10,13.0,7,0
33670,1,3,1,3,1,2,0,10,152.0,1,0
33671,1,4,1,3,1,1,0,10,26.0,7,0
33672,1,3,1,2,0,2,0,9,160.0,9,0
33673,0,6,1,3,0,1,1,10,124.0,2,0
33674,0,3,1,2,1,2,0,10,152.0,0,0
33675,0,3,1,4,1,2,0,10,151.0,8,0
33676,1,4,1,1,0,1,1,10,124.0,3,0
33677,1,5,1,3,1,1,0,10,152.0,6,0
33678,1,3,1,3,1,2,0,10,152.0,4,0
33679,0,5,1,3,1,1,0,10,122.0,6,0
33680,1,3,1,3,0,1,1,10,154.0,5,0
33681,1,3,1,1,1,2,0,10,152.0,3,0
33682,1,4,1,3,0,1,1,10,26.0,5,0
33683,1,3,1,3,1,2,0,10,152.0,2,0
33684,0,4,1,3,0,1,1,10,26.0,0,0
33685,1,3,1,3,1,2,0,10,152.0,6,0
33686,0,3,1,2,1,2,0,10,152.0,8,0
33687,0,6,1,4,1,1,0,10,8.0,8,0
33688,0,3,1,2,1,2,0,10,152.0,0,0
33689,0,4,1,1,0,1,1,10,26.0,0,0
33690,1,3,1,4,1,2,0,10,152.0,2,0
33691,1,3,1,3,0,2,1,10,152.0,1,0
33692,0,3,1,2,1,2,0,10,152.0,3,0
33693,0,3,1,4,0,2,0,10,152.0,6,0
33694,1,3,1,3,0,1,1,10,124.0,3,1
33695,1,5,1,1,1,1,0,10,26.0,9,0
33696,0,3,1,4,1,1,0,10,4.0,3,0
33697,1,3,1,1,1,2,0,10,152.0,8,0
33698,1,3,1,3,1,2,0,10,152.0,2,0
33699,1,3,1,3,1,2,0,10,152.0,6,0
33700,0,3,1,1,1,2,0,10,152.0,4,0
33701,0,5,1,1,0,1,1,10,26.0,2,0
33702,1,3,1,4,1,2,0,10,152.0,9,0
33703,0,4,1,2,0,1,1,7,124.0,5,1
33704,1,4,1,1,0,1,1,10,124.0,3,0
33705,0,5,1,2,0,1,1,10,124.0,8,0
33706,1,5,1,1,1,1,0,9,24.0,7,0
33707,0,4,1,3,1,1,0,10,122.0,3,0
33708,1,3,1,2,1,2,0,10,152.0,2,0
33709,1,4,1,3,0,1,1,10,124.0,2,1
33710,0,4,1,3,0,3,1,10,124.0,8,0
33711,1,4,1,3,0,1,1,10,124.0,3,1
33712,0,3,1,1,1,1,0,10,124.0,3,0
33713,0,4,1,4,1,1,0,7,156.0,1,0
33714,1,3,1,2,1,2,0,9,152.0,9,0
33715,1,3,1,3,0,2,1,10,160.0,9,0
33716,0,5,1,3,0,1,1,11,26.0,4,0
33717,1,6,1,3,0,1,1,10,122.0,2,1
33718,1,3,1,2,0,2,1,10,160.0,2,0
33719,1,4,1,4,1,1,0,7,124.0,6,0
33720,0,3,1,4,0,2,1,10,152.0,6,0
33721,0,3,1,2,1,2,0,10,152.0,3,0
33722,1,3,1,4,1,2,0,7,160.0,4,0
33723,0,3,1,2,1,2,0,10,160.0,8,0
33724,0,4,1,3,0,1,1,10,124.0,8,1
33725,0,4,1,3,0,1,1,10,26.0,4,0
33726,1,3,1,4,1,2,0,10,152.0,5,0
33727,0,4,1,3,0,1,1,11,26.0,7,1
33728,1,5,1,2,0,1,1,7,120.0,8,0
33729,1,3,1,3,0,1,1,10,124.0,0,0
33730,1,5,1,1,1,1,1,10,26.0,2,0
33731,1,5,1,3,0,1,1,10,26.0,1,1
33732,1,3,1,4,1,2,0,10,152.0,2,0
33733,1,3,1,1,1,2,0,10,160.0,0,0
33734,0,5,1,3,1,1,0,10,26.0,9,0
33735,1,3,1,1,1,2,0,10,152.0,4,0
33736,0,3,1,4,1,2,0,10,152.0,4,0
33737,1,3,1,2,1,2,0,10,152.0,7,0
33738,0,4,1,1,1,1,0,7,26.0,8,0
33739,1,3,1,3,0,3,1,10,26.0,9,1
33740,0,3,1,1,1,2,0,9,152.0,3,0
33741,1,3,1,4,1,2,0,9,152.0,0,0
33742,1,3,1,1,0,2,1,10,160.0,2,0
33743,1,4,1,3,0,1,1,10,124.0,2,1
33744,0,3,1,4,1,2,0,10,160.0,3,0
33745,0,5,1,3,0,1,1,10,42.0,6,0
33746,0,3,1,4,1,2,0,10,152.0,0,0
33747,1,3,1,3,1,2,0,10,152.0,6,0
33748,1,3,1,1,1,2,1,7,153.0,1,0
33749,0,5,1,1,1,1,0,10,124.0,8,0
33750,0,5,1,1,0,1,1,10,26.0,9,0
33751,1,3,1,2,1,2,0,10,160.0,3,0
33752,1,3,1,3,1,2,0,10,152.0,4,0
33753,1,3,1,3,1,2,0,10,152.0,5,0
33754,0,5,1,3,1,1,0,10,26.0,8,0
33755,1,3,1,4,0,2,1,10,152.0,1,0
33756,0,4,1,3,0,1,1,11,124.0,2,0
33757,0,4,1,4,1,1,0,10,152.0,6,0
33758,0,5,1,4,1,1,0,7,15.0,9,0
33759,1,4,1,4,1,1,0,7,26.0,7,0
33760,0,6,1,3,0,3,1,10,122.0,2,0
33761,0,4,1,3,0,1,1,10,26.0,3,0
33762,1,4,1,1,0,1,1,7,124.0,4,0
33763,0,3,1,4,1,2,0,7,152.0,9,0
33764,0,6,1,1,0,1,1,10,26.0,9,0
33765,1,3,1,2,0,2,1,10,152.0,4,0
33766,0,3,1,3,1,2,0,10,152.0,8,0
33767,0,4,1,4,0,1,1,10,124.0,1,1
33768,1,3,1,4,0,2,1,10,152.0,0,0
33769,1,3,1,4,0,1,1,7,124.0,5,1
33770,0,5,1,2,0,1,1,7,124.0,0,0
33771,0,5,1,1,1,1,0,10,26.0,5,0
33772,1,6,1,4,1,1,0,10,16.0,3,0
33773,0,4,1,3,1,1,1,10,26.0,3,0
33774,0,3,1,4,1,2,0,10,160.0,2,0
33775,0,5,1,4,1,1,0,10,26.0,4,0
33776,1,3,1,4,1,2,0,10,152.0,7,0
33777,0,4,1,2,0,1,1,10,26.0,6,0
33778,0,4,1,3,0,1,1,7,124.0,9,1
33779,1,4,1,4,0,1,1,10,124.0,4,1
33780,1,4,1,3,1,1,0,10,25.0,3,0
33781,0,4,1,4,1,1,0,10,26.0,7,0
33782,1,3,1,1,0,2,1,10,152.0,7,0
33783,0,3,1,2,1,2,1,10,152.0,3,0
33784,0,4,1,3,0,1,1,10,26.0,5,1
33785,1,4,1,1,0,1,1,7,122.0,6,0
33786,0,5,1,1,0,1,1,10,26.0,7,0
33787,0,4,1,1,1,1,0,9,122.0,9,0
33788,1,4,1,4,0,1,1,7,11.0,7,0
33789,1,3,1,3,1,2,0,10,152.0,3,0
33790,1,3,1,4,0,1,1,10,124.0,4,0
33791,1,4,1,2,0,1,1,10,124.0,9,0
33792,1,5,1,3,0,1,1,7,145.0,8,0
33793,1,4,1,3,1,1,1,10,13.0,5,0
33794,0,4,1,1,0,1,1,10,26.0,9,0
33795,1,4,1,3,0,1,1,10,26.0,5,0
33796,1,3,1,3,1,2,0,11,152.0,3,0
33797,0,5,1,1,1,1,0,7,156.0,9,0
33798,0,4,1,3,0,1,1,10,26.0,7,1
33799,0,4,1,2,0,1,1,10,157.0,3,1
33800,1,3,1,1,1,2,0,10,152.0,2,0
33801,0,3,1,4,1,2,0,10,152.0,5,0
33802,1,3,1,3,1,2,0,10,152.0,8,0
33803,0,4,1,3,0,1,1,10,124.0,0,0
33804,1,3,1,4,1,2,0,9,152.0,1,0
33805,1,5,1,4,0,1,0,10,26.0,7,0
33806,1,3,1,1,0,2,1,10,152.0,5,0
33807,0,3,1,4,1,2,0,7,152.0,1,0
33808,1,3,1,3,1,2,0,10,152.0,8,0
33809,0,3,1,4,1,2,0,10,152.0,1,0
33810,1,4,1,3,1,1,0,10,26.0,2,0
33811,1,6,1,3,1,1,0,10,122.0,2,0
33812,0,4,1,1,0,1,1,10,124.0,7,0
33813,1,5,1,3,0,1,1,10,124.0,1,0
33814,0,3,1,2,1,2,0,10,152.0,7,0
33815,1,3,1,3,1,2,0,10,152.0,7,0
33816,1,4,1,4,1,1,0,7,26.0,7,0
33817,0,3,1,1,1,2,0,10,152.0,3,0
33818,0,3,1,3,0,2,1,10,152.0,1,0
33819,0,3,1,3,1,2,0,10,152.0,7,0
33820,1,5,1,3,0,1,1,7,154.0,8,0
33821,0,3,1,4,1,2,1,10,124.0,4,0
33822,0,5,1,3,0,1,1,10,26.0,4,0
33823,0,3,1,1,1,2,0,10,152.0,3,0
33824,0,3,1,4,0,2,1,7,160.0,4,0
33825,1,5,1,2,0,1,1,7,26.0,3,0
33826,1,3,1,4,0,2,1,10,160.0,5,0
33827,1,3,1,1,1,2,0,10,152.0,8,0
33828,1,3,1,4,1,2,0,10,26.0,4,0
33829,0,3,1,4,1,2,0,9,152.0,8,0
33830,1,5,1,3,1,1,0,10,26.0,4,0
33831,0,3,1,3,1,2,0,10,152.0,6,0
33832,1,3,1,3,0,2,1,7,152.0,2,0
33833,1,5,1,4,0,1,1,10,26.0,7,0
33834,0,4,1,3,0,1,1,10,157.0,2,0
33835,1,3,1,4,1,2,0,10,152.0,1,0
33836,0,5,1,4,1,1,0,10,88.0,4,0
33837,1,6,1,4,1,1,0,7,124.0,9,0
33838,0,5,1,1,1,1,0,7,124.0,1,0
33839,0,3,1,4,0,2,1,10,152.0,0,0
33840,1,3,1,4,1,2,0,10,152.0,6,0
33841,1,3,1,3,1,2,0,10,152.0,2,0
33842,1,4,1,3,0,1,1,7,122.0,2,0
33843,0,5,1,3,1,1,0,10,25.0,1,0
33844,0,4,1,3,0,3,1,7,124.0,6,1
33845,0,3,1,4,0,2,1,7,124.0,6,0
33846,0,4,1,1,0,1,1,9,26.0,1,1
33847,1,5,1,1,0,1,1,7,26.0,9,0
